mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.39,"3 km SE of Magas Arriba, Puerto Rico",1732493288820,1732494442380,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71466728,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71466728&format=geojson,,,,,reviewed,0,88,pr,71466728,",pr71466728,",",pr,",",origin,phase-data,",7.0,0.1242,0.08,194.0,md,earthquake,"M 2.4 - 3 km SE of Magas Arriba, Puerto Rico"
1.6,"34 km W of Susitna, Alaska",1732492753770,1732492868707,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4hutox,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4hutox&format=geojson,,,,,automatic,0,39,ak,024f4hutox,",ak024f4hutox,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 1.6 - 34 km W of Susitna, Alaska"
0.8,"88 km NNW of Karluk, Alaska",1732491965785,1732672530320,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4hs0rm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4hs0rm&format=geojson,,,,,automatic,0,10,ak,024f4hs0rm,",av93377938,ak024f4hs0rm,",",av,ak,",",origin,phase-data,",,,0.21,,ml,earthquake,"M 0.8 - 88 km NNW of Karluk, Alaska"
3.3,"25 km N of Girdwood, Alaska",1732491742551,1732636949693,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4hr75h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4hr75h&format=geojson,305.0,4.9,3.287,,reviewed,0,317,ak,024f4hr75h,",ak024f4hr75h,us6000p7i4,",",ak,us,",",dyfi,origin,phase-data,shakemap,",,,0.6,,ml,earthquake,"M 3.3 - 25 km N of Girdwood, Alaska"
0.96,"24 km ESE of Julian, CA",1732491693770,1732549070121,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799455&format=geojson,,,,,reviewed,0,14,ci,40799455,",ci40799455,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",35.0,0.05612,0.19,48.0,ml,earthquake,"M 1.0 - 24 km ESE of Julian, CA"
4.5,"Izu Islands, Japan region",1732491171734,1732492706040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p7i6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p7i6&format=geojson,,,,,reviewed,0,312,us,6000p7i6,",us6000p7i6,",",us,",",origin,phase-data,",32.0,2.571,0.49,117.0,mb,earthquake,"M 4.5 - Izu Islands, Japan region"
1.2,"41 km NNW of Beluga, Alaska",1732491097020,1732491191441,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4hovfq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4hovfq&format=geojson,,,,,automatic,0,22,ak,024f4hovfq,",ak024f4hovfq,",",ak,",",origin,phase-data,",,,0.45,,ml,earthquake,"M 1.2 - 41 km NNW of Beluga, Alaska"
1.3,"42 km N of Chase, Alaska",1732491090258,1732583174045,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4houwx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4houwx&format=geojson,0.0,1.0,,,automatic,0,26,ak,024f4houwx,",ak024f4houwx,",",ak,",",dyfi,origin,phase-data,",,,0.53,,ml,earthquake,"M 1.3 - 42 km N of Chase, Alaska"
1.62,"4 km W of Calimesa, CA",1732491019930,1732560517600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799447&format=geojson,,,,,reviewed,0,40,ci,40799447,",ci40799447,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",84.0,0.05276,0.18,19.0,ml,earthquake,"M 1.6 - 4 km W of Calimesa, CA"
1.1,"42 km NW of Ninilchik, Alaska",1732490918758,1732491030119,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4ho8f7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4ho8f7&format=geojson,,,,,automatic,0,19,ak,024f4ho8f7,",ak024f4ho8f7,",",ak,",",origin,phase-data,",,,0.29,,ml,earthquake,"M 1.1 - 42 km NW of Ninilchik, Alaska"
1.83,"19 km SE of Pāhala, Hawaii",1732490811180,1732570765670,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539912&format=geojson,,,,,reviewed,0,52,hv,74539912,",hv74539912,",",hv,",",origin,phase-data,",51.0,0.129,0.12,207.0,ml,earthquake,"M 1.8 - 19 km SE of Pāhala, Hawaii"
0.7,"Rat Islands, Aleutian Islands, Alaska",1732490566880,1732666618400,,https://earthquake.usgs.gov/earthquakes/eventpage/av93377908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93377908&format=geojson,,,,,reviewed,0,8,av,93377908,",av93377908,",",av,",",origin,phase-data,",4.0,0.03432,0.2,305.0,ml,earthquake,"M 0.7 - Rat Islands, Aleutian Islands, Alaska"
4.1,"3 km SW of Suchilapan del Río, Mexico",1732490180378,1732494055040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p7i5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p7i5&format=geojson,,,,,reviewed,0,259,us,6000p7i5,",us6000p7i5,",",us,",",origin,phase-data,",17.0,2.951,1.3,150.0,mb,earthquake,"M 4.1 - 3 km SW of Suchilapan del Río, Mexico"
2.8,"40 km S of La Romana, Dominican Republic",1732490023989,1732490416040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p7i0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p7i0&format=geojson,,,,,reviewed,0,121,us,6000p7i0,",us6000p7i0,",",us,",",origin,phase-data,",14.0,1.702,0.81,200.0,ml,earthquake,"M 2.8 - 40 km S of La Romana, Dominican Republic"
1.1,"49 km N of Chickaloon, Alaska",1732489988230,1732490105740,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4hkybr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4hkybr&format=geojson,,,,,automatic,0,19,ak,024f4hkybr,",ak024f4hkybr,",",ak,",",origin,phase-data,",,,0.56,,ml,earthquake,"M 1.1 - 49 km N of Chickaloon, Alaska"
1.66,"10 km N of Yucca Valley, CA",1732489613230,1732549113090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799439&format=geojson,,,,,reviewed,0,42,ci,40799439,",ci40799439,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",59.0,0.02885,0.16,39.0,ml,earthquake,"M 1.7 - 10 km N of Yucca Valley, CA"
0.95,"2 km ESE of Alamo, CA",1732489402370,1732566274675,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089996,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089996&format=geojson,,,,,reviewed,0,14,nc,75089996,",nc75089996,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.01938,0.07,120.0,md,earthquake,"M 1.0 - 2 km ESE of Alamo, CA"
1.6,"50 km NE of Chenega, Alaska",1732489305593,1732489434898,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4higm7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4higm7&format=geojson,,,,,automatic,0,39,ak,024f4higm7,",ak024f4higm7,",",ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 1.6 - 50 km NE of Chenega, Alaska"
1.84000003,"3 km SE of Pāhala, Hawaii",1732488193520,1732488317940,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539872,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539872&format=geojson,,,,,automatic,0,52,hv,74539872,",hv74539872,",",hv,",",origin,phase-data,",47.0,0.02789,0.119999997,120.0,md,earthquake,"M 1.8 - 3 km SE of Pāhala, Hawaii"
0.75,"13 km ESE of Anza, CA",1732487337390,1732549076855,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799399,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799399&format=geojson,,,,,reviewed,0,9,ci,40799399,",ci40799399,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",36.0,0.04585,0.16,92.0,ml,earthquake,"M 0.8 - 13 km ESE of Anza, CA"
1.2,"10 km SE of Nenana, Alaska",1732486399171,1732486491818,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4gzjkd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4gzjkd&format=geojson,,,,,automatic,0,22,ak,024f4gzjkd,",ak024f4gzjkd,",",ak,",",origin,phase-data,",,,0.29,,ml,earthquake,"M 1.2 - 10 km SE of Nenana, Alaska"
0.41,"7 km NW of The Geysers, CA",1732486382760,1732703254823,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089986,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089986&format=geojson,,,,,reviewed,0,3,nc,75089986,",nc75089986,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.006433,0.02,58.0,md,earthquake,"M 0.4 - 7 km NW of The Geysers, CA"
2.01,"11 km E of Pāhala, Hawaii",1732485991540,1732486163610,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539822,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539822&format=geojson,,,,,automatic,0,62,hv,74539822,",hv74539822,",",hv,",",origin,phase-data,",54.0,0.04511,0.119999997,164.0,ml,earthquake,"M 2.0 - 11 km E of Pāhala, Hawaii"
1.96,"4 km SSW of Pāhala, Hawaii",1732485562910,1732485735310,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539807&format=geojson,,,,,automatic,0,59,hv,74539807,",hv74539807,",",hv,",",origin,phase-data,",52.0,0.03644,0.159999996,146.0,ml,earthquake,"M 2.0 - 4 km SSW of Pāhala, Hawaii"
1.87,"23 km ESE of Halfway, Oregon",1732484340770,1732569662480,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90066868,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90066868&format=geojson,,,,,reviewed,0,54,mb,90066868,",mb90066868,",",mb,",",origin,phase-data,",14.0,0.28,0.19,162.0,ml,earthquake,"M 1.9 - 23 km ESE of Halfway, Oregon"
2.24,"9 km ESE of Jefferson, Oklahoma",1732484314840,1732579025969,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024xcxv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024xcxv&format=geojson,,,,,reviewed,0,77,ok,2024xcxv,",ok2024xcxv,",",ok,",",origin,phase-data,",67.0,0.0,0.17,53.0,ml,earthquake,"M 2.2 - 9 km ESE of Jefferson, Oklahoma"
1.2,"54 km NW of Ninilchik, Alaska",1732483956045,1732484040103,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4gi7v8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4gi7v8&format=geojson,,,,,automatic,0,22,ak,024f4gi7v8,",ak024f4gi7v8,",",ak,",",origin,phase-data,",,,0.12,,ml,earthquake,"M 1.2 - 54 km NW of Ninilchik, Alaska"
0.1,"3 km NW of The Geysers, CA",1732483735160,1732684170409,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089976&format=geojson,,,,,reviewed,0,0,nc,75089976,",nc75089976,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.006711,0.02,92.0,md,earthquake,"M 0.1 - 3 km NW of The Geysers, CA"
0.24,"10 km NW of The Geysers, CA",1732483721090,1732683436647,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75001443,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75001443&format=geojson,,,,,reviewed,0,1,nc,75001443,",nc75001443,",",nc,",",nearby-cities,origin,phase-data,",20.0,0.007342,0.04,72.0,md,earthquake,"M 0.2 - 10 km NW of The Geysers, CA"
4.3,"18 km SSW of Tanjungagung, Indonesia",1732482165260,1732483418040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p7hn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p7hn&format=geojson,,,,,reviewed,0,284,us,6000p7hn,",us6000p7hn,",",us,",",origin,phase-data,",27.0,0.813,0.8,74.0,mb,earthquake,"M 4.3 - 18 km SSW of Tanjungagung, Indonesia"
3.8,"96 km NNE of Cruz Bay, U.S. Virgin Islands",1732482114270,1732860851040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024329005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2024329005&format=geojson,,,,,reviewed,0,222,pr,2024329005,",us6000p7hp,pr2024329005,",",us,pr,",",origin,phase-data,",17.0,0.7669,0.18,295.0,md,earthquake,"M 3.8 - 96 km NNE of Cruz Bay, U.S. Virgin Islands"
1.5,"35 km WSW of Ackerly, Texas",1732481248486,1732561196046,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024xcwd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024xcwd&format=geojson,,,,,reviewed,0,35,tx,2024xcwd,",tx2024xcwd,",",tx,",",origin,phase-data,",23.0,0.0,0.1,84.0,ml,earthquake,"M 1.5 - 35 km WSW of Ackerly, Texas"
1.6,"10 km W of Palos Verdes Estates, CA",1732481141260,1732482621271,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799351&format=geojson,,,,,reviewed,0,39,ci,40799351,",ci40799351,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.09216,0.26,136.0,ml,earthquake,"M 1.6 - 10 km W of Palos Verdes Estates, CA"
-0.53,"65 km ENE of Pedro Bay, Alaska",1732481045950,1732665890100,,https://earthquake.usgs.gov/earthquakes/eventpage/av93377838,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93377838&format=geojson,,,,,reviewed,0,0,av,93377838,",av93377838,",",av,",",origin,phase-data,",4.0,0.01,0.1,172.0,ml,earthquake,"M -0.5 - 65 km ENE of Pedro Bay, Alaska"
-0.45,"64 km WNW of Beluga, Alaska",1732480959250,1732665599640,,https://earthquake.usgs.gov/earthquakes/eventpage/av93377833,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93377833&format=geojson,,,,,reviewed,0,0,av,93377833,",av93377833,",",av,",",origin,phase-data,",8.0,0.05595,0.06,144.0,ml,earthquake,"M -0.5 - 64 km WNW of Beluga, Alaska"
1.48,"3 km NNW of The Geysers, CA",1732480947300,1732482569097,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089961&format=geojson,,,,,automatic,0,34,nc,75089961,",nc75089961,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.01099,0.03,66.0,md,earthquake,"M 1.5 - 3 km NNW of The Geysers, CA"
1.61,"21 km SE of Pāhala, Hawaii",1732480945330,1732571132880,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539697,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539697&format=geojson,,,,,reviewed,0,40,hv,74539697,",hv74539697,",",hv,",",origin,phase-data,",32.0,0.1428,0.12,245.0,ml,earthquake,"M 1.6 - 21 km SE of Pāhala, Hawaii"
0.76,"4 km S of Idyllwild, CA",1732480888320,1732482101470,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799343,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799343&format=geojson,,,,,reviewed,0,9,ci,40799343,",ci40799343,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",36.0,0.009124,0.12,53.0,ml,earthquake,"M 0.8 - 4 km S of Idyllwild, CA"
1.2,"35 km WSW of Ackerly, Texas",1732480805351,1732561713106,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024xcvx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024xcvx&format=geojson,,,,,reviewed,0,22,tx,2024xcvx,",tx2024xcvx,",",tx,",",origin,phase-data,",12.0,0.0,0.1,83.0,ml,earthquake,"M 1.2 - 35 km WSW of Ackerly, Texas"
1.5,"33 km NNW of Valdez, Alaska",1732480731856,1732480876524,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4fy3s1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4fy3s1&format=geojson,,,,,automatic,0,35,ak,024f4fy3s1,",ak024f4fy3s1,",",ak,",",origin,phase-data,",,,1.02,,ml,earthquake,"M 1.5 - 33 km NNW of Valdez, Alaska"
0.95,"6 km ENE of Pinnacles, CA",1732479834350,1732565836619,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089956,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089956&format=geojson,,,,,reviewed,0,14,nc,75089956,",nc75089956,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.04451,0.14,153.0,md,earthquake,"M 1.0 - 6 km ENE of Pinnacles, CA"
2.1,"6 km NNW of Smiths Ferry, Idaho",1732479753330,1732568723340,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90066863,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90066863&format=geojson,,,,,reviewed,0,68,mb,90066863,",mb90066863,",",mb,",",origin,phase-data,",8.0,0.3454,0.16,115.0,ml,earthquake,"M 2.1 - 6 km NNW of Smiths Ferry, Idaho"
1.2,"25 km NW of Susitna, Alaska",1732479634623,1732479790532,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4fu7k6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4fu7k6&format=geojson,,,,,automatic,0,22,ak,024f4fu7k6,",ak024f4fu7k6,",",ak,",",origin,phase-data,",,,0.63,,ml,earthquake,"M 1.2 - 25 km NW of Susitna, Alaska"
0.9,"14 km S of Fern Forest, Hawaii",1732478129200,1732564360980,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539622,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539622&format=geojson,,,,,reviewed,0,12,hv,74539622,",hv74539622,",",hv,",",origin,phase-data,",20.0,0.04867,0.08,126.0,md,earthquake,"M 0.9 - 14 km S of Fern Forest, Hawaii"
2.46,"13 km S of Fern Forest, Hawaii",1732477773270,1732558137490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539617,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539617&format=geojson,,,,,reviewed,0,93,hv,74539617,",us6000p7h8,hv74539617,",",us,hv,",",origin,phase-data,",33.0,0.04505,0.1,124.0,ml,earthquake,"M 2.5 - 13 km S of Fern Forest, Hawaii"
0.29,"10 km NW of The Geysers, CA",1732477712310,1732478968673,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089946&format=geojson,,,,,automatic,0,1,nc,75089946,",nc75089946,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.007025,0.03,162.0,md,earthquake,"M 0.3 - 10 km NW of The Geysers, CA"
1.9,"55 km S of Whites City, New Mexico",1732477622042,1732540525274,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024xcue,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024xcue&format=geojson,,,,,reviewed,0,56,tx,2024xcue,",tx2024xcue,",",tx,",",origin,phase-data,",18.0,0.1,0.2,68.0,ml,earthquake,"M 1.9 - 55 km S of Whites City, New Mexico"
1.87,"16 km S of Fern Forest, Hawaii",1732477577780,1732557498680,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539607,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539607&format=geojson,,,,,reviewed,0,54,hv,74539607,",hv74539607,",",hv,",",origin,phase-data,",22.0,0.0333,0.13,136.0,ml,earthquake,"M 1.9 - 16 km S of Fern Forest, Hawaii"
1.01,"13 km S of Fern Forest, Hawaii",1732477569780,1732556741290,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74539612,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74539612&format=geojson,,,,,reviewed,0,16,hv,74539612,",hv74539612,",",hv,",",origin,phase-data,",31.0,0.0406,0.11,182.0,ml,earthquake,"M 1.0 - 13 km S of Fern Forest, Hawaii"
1.9,"55 km S of Whites City, New Mexico",1732477542717,1732542550985,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024xcud,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024xcud&format=geojson,,,,,reviewed,0,56,tx,2024xcud,",tx2024xcud,",",tx,",",origin,phase-data,",17.0,0.1,0.2,69.0,ml,earthquake,"M 1.9 - 55 km S of Whites City, New Mexico"
1.5,"67 km SE of Denali National Park, Alaska",1732476968646,1732477110751,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4fc5et,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4fc5et&format=geojson,,,,,automatic,0,35,ak,024f4fc5et,",ak024f4fc5et,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,"M 1.5 - 67 km SE of Denali National Park, Alaska"
1.85,"26 km NNE of Lowman, Idaho",1732476313550,1732550421180,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90066758,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90066758&format=geojson,,,,,reviewed,0,53,mb,90066758,",mb90066758,",",mb,",",origin,phase-data,",10.0,0.5301,0.13,62.0,ml,earthquake,"M 1.9 - 26 km NNE of Lowman, Idaho"
1.5,"29 km ENE of Chase, Alaska",1732475572143,1732475710661,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4f73ku,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4f73ku&format=geojson,,,,,automatic,0,35,ak,024f4f73ku,",ak024f4f73ku,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,"M 1.5 - 29 km ENE of Chase, Alaska"
1.36,"22 km E of Little Lake, CA",1732474761830,1732479649265,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40799311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40799311&format=geojson,,,,,reviewed,0,28,ci,40799311,",ci40799311,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.03314,0.15,42.0,ml,earthquake,"M 1.4 - 22 km E of Little Lake, CA"
1.4,"27 km SE of Skwentna, Alaska",1732474528301,1732474684481,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4eutxa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4eutxa&format=geojson,,,,,automatic,0,30,ak,024f4eutxa,",ak024f4eutxa,",",ak,",",origin,phase-data,",,,0.33,,ml,earthquake,"M 1.4 - 27 km SE of Skwentna, Alaska"
1.6,"72 km WSW of Cantwell, Alaska",1732474463632,1732474568095,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f4euluj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f4euluj&format=geojson,,,,,automatic,0,39,ak,024f4euluj,",ak024f4euluj,",",ak,",",origin,phase-data,",,,0.28,,ml,earthquake,"M 1.6 - 72 km WSW of Cantwell, Alaska"
1.79,"5 km WNW of Cobb, CA",1732474034700,1732475368241,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75089931,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75089931&format=geojson,,,,,automatic,0,49,nc,75089931,",nc75089931,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.007357,0.04,139.0,md,earthquake,"M 1.8 - 5 km WNW of Cobb, CA"
